flock_id,pen_id,day,breed,phase,season,health_status,flock_size,temperature_c,humidity_pct,feed_intake_g,water_intake_ml,cumulative_feed_g,body_weight_g,fcr,problem_type,mortality_risk
26,Pen_C,14,Cobb 500,Starter,Peak Rainy,Healthy,342,26.4,77.1,32.98,68.13,301.29,966.33,1.2,None,0
26,Pen_C,15,Cobb 500,Grower,Peak Rainy,Healthy,342,27.7,80.6,66.74,149.22,368.02,968.81,1.2,None,0
26,Pen_C,16,Cobb 500,Grower,Peak Rainy,Healthy,342,28.4,74.7,64.44,145.31,432.47,1087.38,1.2,None,0
26,Pen_C,17,Cobb 500,Grower,Peak Rainy,Post-Vaccination,342,23.5,74.6,58.5,117.34,490.97,1091.0,1.2,None,0
26,Pen_C,18,Cobb 500,Grower,Peak Rainy,Recovering,342,25.4,75.1,51.75,109.97,542.72,1093.62,1.2,None,0
26,Pen_C,19,Cobb 500,Grower,Peak Rainy,Healthy,342,25.9,81.1,61.1,126.17,603.82,1319.16,1.2,None,0
26,Pen_C,20,Cobb 500,Grower,Peak Rainy,Recovering,342,24.9,73.0,48.93,84.16,652.75,1319.16,1.2,None,0
26,Pen_C,21,Cobb 500,Grower,Peak Rainy,Healthy,342,27.4,79.0,68.9,156.44,721.65,1431.39,1.2,None,0
26,Pen_C,22,Cobb 500,Grower,Peak Rainy,Mild Stress,342,36.9,82.3,76.67,207.2,798.31,1431.39,1.2,Dirty/wet litter,0
26,Pen_C,23,Cobb 500,Grower,Peak Rainy,Recovering,342,32.0,96.0,32.93,77.13,831.24,1431.39,2.018,Mouldy feed,1
26,Pen_C,24,Cobb 500,Grower,Peak Rainy,Healthy,342,25.0,80.8,97.59,188.42,928.83,1640.48,1.2,None,0
26,Pen_C,25,Cobb 500,Grower,Peak Rainy,Recovering,342,26.5,78.7,75.75,158.38,1004.58,1640.48,1.2,None,1
26,Pen_C,26,Cobb 500,Grower,Peak Rainy,Mild Stress,342,25.7,81.8,85.74,177.54,1090.32,1710.71,1.2,None,1
26,Pen_C,27,Cobb 500,Grower,Peak Rainy,Healthy,342,24.9,78.0,100.02,202.04,1190.33,1940.38,1.2,None,0
26,Pen_C,28,Cobb 500,Grower,Peak Rainy,Mild Stress,342,25.5,81.8,86.85,176.55,1277.18,1940.38,1.2,None,1
26,Pen_C,29,Cobb 500,Finisher,Peak Rainy,Healthy,342,37.9,76.4,94.3,257.63,1371.48,1940.38,1.2,Heat stress,0
26,Pen_C,30,Cobb 500,Finisher,Peak Rainy,Healthy,342,28.6,70.3,125.79,276.84,1497.27,2081.9,1.2,None,0
26,Pen_C,31,Cobb 500,Finisher,Peak Rainy,Healthy,342,22.6,83.6,123.75,244.35,1621.02,2081.9,1.2,None,0
26,Pen_C,32,Cobb 500,Finisher,Peak Rainy,Healthy,342,25.0,78.6,122.39,232.98,1743.41,2197.83,1.2,None,0
26,Pen_C,33,Cobb 500,Finisher,Peak Rainy,Post-Vaccination,342,25.0,77.5,106.53,206.71,1849.94,2197.83,1.2,None,0
26,Pen_C,34,Cobb 500,Finisher,Peak Rainy,Mild Stress,342,24.9,83.3,107.34,221.92,1957.29,2197.83,1.2,None,0
26,Pen_C,35,Cobb 500,Finisher,Peak Rainy,Recovering,342,24.8,70.0,62.02,131.87,2019.3,2197.83,2.232,Disease symptoms,0
26,Pen_C,36,Cobb 500,Finisher,Peak Rainy,Recovering,342,25.3,78.1,70.64,147.84,2089.94,2197.83,1.2,High deaths,0
26,Pen_C,37,Cobb 500,Finisher,Peak Rainy,Mild Stress,342,25.6,76.3,69.05,134.59,2159.0,2197.83,1.859,Low appetite,0
26,Pen_C,38,Cobb 500,Finisher,Peak Rainy,Healthy,342,24.3,78.9,148.36,300.61,2307.36,2428.35,1.2,None,0
26,Pen_C,39,Cobb 500,Finisher,Peak Rainy,Recovering,342,24.6,71.2,68.86,142.52,2376.22,2428.35,1.774,Disease symptoms,0
26,Pen_C,40,Cobb 500,Finisher,Peak Rainy,Recovering,342,24.9,79.3,72.26,138.69,2448.48,2428.35,1.2,High deaths,0
26,Pen_C,41,Cobb 500,Finisher,Peak Rainy,Post-Vaccination,342,27.8,92.6,119.58,260.17,2568.07,2428.35,1.2,Very high humidity,0
26,Pen_C,42,Cobb 500,Finisher,Peak Rainy,Healthy,342,25.3,76.5,149.22,293.61,2717.28,2564.5,1.2,None,0
27,Pen_D,1,Nigerian Local,Starter,Early Rainy,Healthy,364,30.4,80.6,12.35,29.8,12.35,231.01,1.2,None,0
27,Pen_D,2,Nigerian Local,Starter,Early Rainy,Healthy,364,35.2,82.0,11.67,28.21,24.02,261.75,1.2,None,0
27,Pen_D,3,Nigerian Local,Starter,Early Rainy,Mild Stress,364,41.7,77.1,6.67,20.0,30.7,266.19,1.2,Heat stress,1
27,Pen_D,4,Nigerian Local,Starter,Early Rainy,Recovering,364,33.5,77.1,7.33,20.0,38.02,266.19,1.913,Disease symptoms,0
27,Pen_D,5,Nigerian Local,Starter,Early Rainy,Healthy,364,31.7,75.1,11.67,27.57,49.69,331.33,1.2,None,0
27,Pen_D,6,Nigerian Local,Starter,Early Rainy,Healthy,364,35.4,73.9,12.14,27.1,61.83,367.91,1.2,None,0
27,Pen_D,7,Nigerian Local,Starter,Early Rainy,Healthy,364,32.2,85.8,10.71,28.71,72.54,420.09,1.2,None,1
27,Pen_D,8,Nigerian Local,Starter,Early Rainy,Post-Vaccination,364,34.1,72.3,21.61,51.22,94.15,420.09,1.2,None,0
27,Pen_D,9,Nigerian Local,Starter,Early Rainy,Recovering,364,35.4,86.5,13.23,35.05,107.38,420.09,2.249,Mouldy feed,1
27,Pen_D,10,Nigerian Local,Starter,Early Rainy,Mild Stress,364,34.4,89.0,24.23,68.47,131.61,420.09,1.2,Poor ventilation,0
27,Pen_D,11,Nigerian Local,Starter,Early Rainy,Healthy,364,33.0,80.7,26.74,56.53,158.35,521.55,1.2,None,0
27,Pen_D,12,Nigerian Local,Starter,Early Rainy,Healthy,364,34.6,82.2,21.98,50.75,180.33,565.97,1.2,None,0
27,Pen_D,13,Nigerian Local,Starter,Early Rainy,Healthy,364,31.6,80.9,30.65,71.4,210.99,635.55,1.2,None,0
27,Pen_D,14,Nigerian Local,Starter,Early Rainy,Post-Vaccination,364,32.0,83.6,15.1,35.29,226.09,635.55,1.2,Vaccination stress,1
27,Pen_D,15,Nigerian Local,Grower,Early Rainy,Healthy,364,35.6,84.1,49.02,130.06,275.11,748.48,1.2,None,0
27,Pen_D,16,Nigerian Local,Grower,Early Rainy,Healthy,364,34.7,77.0,48.35,125.92,323.46,748.48,1.2,None,0
27,Pen_D,17,Nigerian Local,Grower,Early Rainy,Healthy,364,35.2,86.5,43.77,114.65,367.22,782.7,1.2,None,0
27,Pen_D,18,Nigerian Local,Grower,Early Rainy,Healthy,364,32.7,86.5,49.33,126.14,416.55,862.64,1.2,None,0
27,Pen_D,19,Nigerian Local,Grower,Early Rainy,Recovering,364,35.2,83.8,37.23,100.16,453.78,862.64,1.2,None,0
27,Pen_D,20,Nigerian Local,Grower,Early Rainy,Mild Stress,364,37.7,95.4,36.82,107.38,490.6,876.24,1.2,Poor ventilation,0
27,Pen_D,21,Nigerian Local,Grower,Early Rainy,Post-Vaccination,364,31.6,81.4,28.49,56.02,519.1,903.96,1.2,Vaccination stress,1
27,Pen_D,22,Nigerian Local,Grower,Early Rainy,Healthy,364,35.9,76.5,70.97,194.94,590.06,1121.68,1.2,None,0
27,Pen_D,23,Nigerian Local,Grower,Early Rainy,Healthy,364,37.2,79.4,61.99,170.65,652.05,1194.76,1.2,None,0
27,Pen_D,24,Nigerian Local,Grower,Early Rainy,Mild Stress,364,32.3,85.8,31.81,87.26,683.86,1194.76,2.3,Low appetite,1
27,Pen_D,25,Nigerian Local,Grower,Early Rainy,Recovering,364,31.6,80.1,58.44,140.91,742.3,1194.76,1.2,None,0
27,Pen_D,26,Nigerian Local,Grower,Early Rainy,Mild Stress,364,33.1,72.4,39.92,98.31,782.22,1194.76,1.621,Low appetite,0
27,Pen_D,27,Nigerian Local,Grower,Early Rainy,Healthy,364,34.7,74.1,70.37,186.91,852.59,1371.38,1.2,None,0
27,Pen_D,28,Nigerian Local,Grower,Early Rainy,Recovering,364,31.2,92.1,57.06,132.88,909.65,1371.38,1.2,None,1
27,Pen_D,29,Nigerian Local,Finisher,Early Rainy,Mild Stress,364,35.3,80.9,78.91,199.13,988.56,1371.38,1.2,None,0
27,Pen_D,30,Nigerian Local,Finisher,Early Rainy,Mild Stress,364,32.6,73.2,89.91,220.45,1078.47,1414.12,1.2,None,1
27,Pen_D,31,Nigerian Local,Finisher,Early Rainy,Healthy,364,34.7,74.6,90.75,230.49,1169.22,1516.21,1.2,None,0
27,Pen_D,32,Nigerian Local,Finisher,Early Rainy,Healthy,364,34.6,77.0,89.04,224.87,1258.26,1519.29,1.2,None,0
27,Pen_D,33,Nigerian Local,Finisher,Early Rainy,Healthy,364,35.4,90.6,81.29,213.07,1339.55,1570.58,1.2,None,0
27,Pen_D,34,Nigerian Local,Finisher,Early Rainy,Mild Stress,364,31.4,84.0,42.75,95.82,1382.3,1570.58,2.214,Low appetite,0
27,Pen_D,35,Nigerian Local,Finisher,Early Rainy,Healthy,364,33.5,81.2,99.21,255.42,1481.51,1623.29,1.2,None,0
27,Pen_D,36,Nigerian Local,Finisher,Early Rainy,Recovering,364,32.2,80.9,94.27,234.09,1575.78,1623.29,1.2,None,0
27,Pen_D,37,Nigerian Local,Finisher,Early Rainy,Healthy,364,33.2,87.6,115.79,288.01,1691.57,1712.27,1.2,Very high humidity,1
27,Pen_D,38,Nigerian Local,Finisher,Early Rainy,Healthy,364,34.9,77.6,101.49,263.08,1793.05,1712.27,1.2,None,0
27,Pen_D,39,Nigerian Local,Finisher,Early Rainy,Healthy,364,33.4,79.4,122.29,309.6,1915.34,1811.6,1.2,None,0
27,Pen_D,40,Nigerian Local,Finisher,Early Rainy,Healthy,364,33.8,89.8,117.5,305.28,2032.84,1873.19,1.2,None,0
27,Pen_D,41,Nigerian Local,Finisher,Early Rainy,Healthy,364,36.6,81.1,108.98,295.29,2141.81,1873.19,1.2,None,0
27,Pen_D,42,Nigerian Local,Finisher,Early Rainy,Recovering,364,35.1,91.6,50.97,130.23,2192.79,1873.19,2.279,Mouldy feed,1
28,Pen_E,1,Cobb 500,Starter,Late Rainy,Healthy,792,29.4,79.1,11.56,20.0,11.56,321.71,1.2,None,1
28,Pen_E,2,Cobb 500,Starter,Late Rainy,Healthy,792,28.2,79.8,13.32,29.1,24.88,379.48,1.2,None,0
28,Pen_E,3,Cobb 500,Starter,Late Rainy,Mild Stress,792,26.3,80.3,17.5,40.86,42.38,379.48,1.2,None,0
28,Pen_E,4,Cobb 500,Starter,Late Rainy,Healthy,792,27.6,80.0,14.65,27.92,57.03,446.89,1.2,None,0
28,Pen_E,5,Cobb 500,Starter,Late Rainy,Recovering,792,25.7,78.7,5.22,20.0,62.25,446.89,1.709,Disease symptoms,1
28,Pen_E,6,Cobb 500,Starter,Late Rainy,Mild Stress,792,25.3,76.7,6.52,20.0,68.77,446.89,1.962,Low appetite,0
28,Pen_E,7,Cobb 500,Starter,Late Rainy,Healthy,792,24.5,86.9,16.54,36.84,85.31,540.63,1.2,None,0
28,Pen_E,8,Cobb 500,Starter,Late Rainy,Healthy,792,37.5,77.3,28.01,84.41,113.32,575.22,1.2,Heat stress,1
28,Pen_E,9,Cobb 500,Starter,Late Rainy,Healthy,792,25.4,83.0,36.45,74.93,149.78,651.35,1.2,None,0
28,Pen_E,10,Cobb 500,Starter,Late Rainy,Healthy,792,28.6,81.7,32.79,69.01,182.56,684.13,1.2,None,0
28,Pen_E,11,Cobb 500,Starter,Late Rainy,Recovering,792,24.6,82.3,13.47,34.2,196.03,684.13,1.2,High deaths,0
28,Pen_E,12,Cobb 500,Starter,Late Rainy,Mild Stress,792,34.0,82.1,25.02,62.76,221.05,684.13,1.2,Dirty/wet litter,1
28,Pen_E,13,Cobb 500,Starter,Late Rainy,Post-Vaccination,792,27.3,80.8,19.16,44.92,240.21,792.43,1.2,Vaccination stress,0
28,Pen_E,14,Cobb 500,Starter,Late Rainy,Healthy,792,25.3,83.6,34.7,72.73,274.91,960.54,1.2,None,0
28,Pen_E,15,Cobb 500,Grower,Late Rainy,Mild Stress,792,26.9,80.2,28.51,63.53,303.42,960.54,1.782,Low appetite,1
28,Pen_E,16,Cobb 500,Grower,Late Rainy,Healthy,792,25.3,92.0,65.17,132.7,368.59,1015.64,1.2,Very high humidity,0
28,Pen_E,17,Cobb 500,Grower,Late Rainy,Recovering,792,23.3,81.1,29.13,56.04,397.72,1015.64,2.239,Disease symptoms,1
28,Pen_E,18,Cobb 500,Grower,Late Rainy,Mild Stress,792,26.4,78.3,49.56,100.99,447.28,1015.64,1.755,Very poor weight gain,0
28,Pen_E,19,Cobb 500,Grower,Late Rainy,Healthy,792,39.3,81.9,50.52,145.48,497.8,1320.1,1.2,Heat stress,0
28,Pen_E,20,Cobb 500,Grower,Late Rainy,Recovering,792,27.4,84.0,48.46,98.4,546.26,1320.1,1.2,None,1
28,Pen_E,21,Cobb 500,Grower,Late Rainy,Mild Stress,792,36.5,84.9,50.9,135.86,597.16,1320.1,1.2,Poor ventilation,0
28,Pen_E,22,Cobb 500,Grower,Late Rainy,Recovering,792,37.8,79.6,58.67,162.83,655.84,1320.1,1.2,Heat stress,0
28,Pen_E,23,Cobb 500,Grower,Late Rainy,Healthy,792,26.2,76.3,95.26,198.25,751.1,1548.2,1.2,None,0
28,Pen_E,24,Cobb 500,Grower,Late Rainy,Healthy,792,24.3,80.5,97.34,197.55,848.44,1677.36,1.2,None,0
28,Pen_E,25,Cobb 500,Grower,Late Rainy,Post-Vaccination,792,25.2,75.1,82.23,167.27,930.67,1677.36,1.2,None,0
28,Pen_E,26,Cobb 500,Grower,Late Rainy,Healthy,792,27.7,79.3,99.89,226.9,1030.56,1789.97,1.2,None,0
28,Pen_E,27,Cobb 500,Grower,Late Rainy,Healthy,792,28.7,71.6,98.84,223.8,1129.4,1911.56,1.2,None,0
28,Pen_E,28,Cobb 500,Grower,Late Rainy,Healthy,792,27.0,78.3,94.9,206.04,1224.3,1931.06,1.2,None,0
28,Pen_E,29,Cobb 500,Finisher,Late Rainy,Mild Stress,792,26.1,92.4,62.36,120.98,1286.66,1931.06,1.964,Low appetite,0
28,Pen_E,30,Cobb 500,Finisher,Late Rainy,Healthy,792,26.9,75.8,121.49,247.27,1408.15,2111.57,1.2,None,0
28,Pen_E,31,Cobb 500,Finisher,Late Rainy,Mild Stress,792,37.0,95.8,75.72,202.92,1483.86,2111.57,1.2,Poor ventilation,1
28,Pen_E,32,Cobb 500,Finisher,Late Rainy,Recovering,792,25.7,74.7,97.63,200.83,1581.5,2111.57,1.2,None,0
28,Pen_E,33,Cobb 500,Finisher,Late Rainy,Post-Vaccination,792,27.3,77.3,103.56,219.84,1685.05,2111.57,1.2,None,0
28,Pen_E,34,Cobb 500,Finisher,Late Rainy,Recovering,792,23.7,82.7,62.69,118.46,1747.74,2111.57,1.2,High deaths,1
28,Pen_E,35,Cobb 500,Finisher,Late Rainy,Healthy,792,25.8,75.2,121.82,240.21,1869.56,2357.43,1.2,None,0
28,Pen_E,36,Cobb 500,Finisher,Late Rainy,Mild Stress,792,32.4,86.9,130.19,325.0,1999.74,2357.43,1.2,Dirty/wet litter,0
28,Pen_E,37,Cobb 500,Finisher,Late Rainy,Healthy,792,25.5,81.7,143.85,290.22,2143.6,2357.43,1.2,None,0
28,Pen_E,38,Cobb 500,Finisher,Late Rainy,Mild Stress,792,36.6,89.0,115.98,317.39,2259.58,2357.43,1.2,Dirty/wet litter,1
28,Pen_E,39,Cobb 500,Finisher,Late Rainy,Mild Stress,792,26.1,85.0,88.58,184.11,2348.16,2357.43,1.922,Low appetite,0
28,Pen_E,40,Cobb 500,Finisher,Late Rainy,Mild Stress,792,25.2,78.2,94.84,190.98,2443.0,2357.43,1.824,Very poor weight gain,0
28,Pen_E,41,Cobb 500,Finisher,Late Rainy,Recovering,792,25.5,83.6,113.9,229.7,2556.9,2357.43,1.2,None,1
28,Pen_E,42,Cobb 500,Finisher,Late Rainy,Healthy,792,24.5,82.9,145.31,290.9,2702.21,2517.22,1.2,None,0
29,Pen_F,1,Noiler,Starter,Early Rainy,Healthy,879,26.7,80.4,15.34,38.48,15.34,271.94,1.2,None,0
29,Pen_F,2,Noiler,Starter,Early Rainy,Healthy,879,29.7,81.7,15.54,41.36,30.89,307.16,1.2,None,0
29,Pen_F,3,Noiler,Starter,Early Rainy,Mild Stress,879,26.8,73.3,10.07,20.36,40.95,307.16,1.2,None,0
29,Pen_F,4,Noiler,Starter,Early Rainy,Healthy,879,27.9,78.9,11.5,27.37,52.45,358.84,1.2,None,0
29,Pen_F,5,Noiler,Starter,Early Rainy,Healthy,879,29.3,80.2,15.2,31.68,67.65,384.06,1.2,None,0
29,Pen_F,6,Noiler,Starter,Early Rainy,Mild Stress,879,29.2,83.8,8.02,20.0,75.67,384.06,1.695,Very poor weight gain,1
29,Pen_F,7,Noiler,Starter,Early Rainy,Healthy,879,27.2,97.4,13.09,36.34,88.76,451.22,1.2,Very high humidity,0
29,Pen_F,8,Noiler,Starter,Early Rainy,Healthy,879,29.7,82.6,29.72,60.15,118.48,457.23,1.2,None,0
29,Pen_F,9,Noiler,Starter,Early Rainy,Healthy,879,28.3,77.2,27.93,61.32,146.42,494.14,1.2,None,0
29,Pen_F,10,Noiler,Starter,Early Rainy,Mild Stress,879,28.9,83.7,29.86,67.65,176.28,575.58,1.2,None,0
29,Pen_F,11,Noiler,Starter,Early Rainy,Recovering,879,28.5,79.0,10.95,21.96,187.24,575.58,1.78,Disease symptoms,0
29,Pen_F,12,Noiler,Starter,Early Rainy,Healthy,879,25.5,77.6,30.97,57.13,218.21,649.79,1.2,None,0
29,Pen_F,13,Noiler,Starter,Early Rainy,Healthy,879,27.1,73.5,32.47,67.27,250.67,726.26,1.2,None,0
29,Pen_F,14,Noiler,Starter,Early Rainy,Mild Stress,879,29.3,85.6,27.48,65.55,278.16,726.26,1.2,None,0
29,Pen_F,15,Noiler,Grower,Early Rainy,Healthy,879,29.1,84.6,53.85,119.48,332.0,828.32,1.2,None,0
29,Pen_F,16,Noiler,Grower,Early Rainy,Healthy,879,26.4,87.1,57.19,121.9,389.2,857.11,1.2,None,0
29,Pen_F,17,Noiler,Grower,Early Rainy,Recovering,879,35.4,93.0,25.04,67.03,414.24,857.11,2.008,Mouldy feed,1
29,Pen_F,18,Noiler,Grower,Early Rainy,Healthy,879,30.5,83.8,57.43,135.21,471.67,1015.98,1.2,None,0
29,Pen_F,19,Noiler,Grower,Early Rainy,Post-Vaccination,879,27.1,80.5,51.89,106.67,523.56,1015.98,1.2,None,0
29,Pen_F,20,Noiler,Grower,Early Rainy,Mild Stress,879,26.7,78.8,50.18,110.45,573.74,1015.98,1.2,None,0
29,Pen_F,21,Noiler,Grower,Early Rainy,Healthy,879,29.1,79.9,55.66,122.45,629.4,1178.36,1.2,None,0
29,Pen_F,22,Noiler,Grower,Early Rainy,Healthy,879,27.3,83.9,84.96,183.7,714.36,1222.4,1.2,None,0
29,Pen_F,23,Noiler,Grower,Early Rainy,Recovering,879,29.2,68.1,67.62,151.46,781.98,1222.4,1.2,None,0
29,Pen_F,24,Noiler,Grower,Early Rainy,Recovering,879,28.0,78.0,32.73,65.47,814.71,1222.4,1.2,High deaths,0
29,Pen_F,25,Noiler,Grower,Early Rainy,Healthy,879,29.6,84.1,85.64,192.76,900.35,1373.28,1.2,None,0
29,Pen_F,26,Noiler,Grower,Early Rainy,Recovering,879,26.7,78.1,37.81,72.05,938.15,1373.28,1.811,Disease symptoms,1
29,Pen_F,27,Noiler,Grower,Early Rainy,Healthy,879,28.1,86.4,86.2,183.21,1024.35,1529.55,1.2,None,0
29,Pen_F,28,Noiler,Grower,Early Rainy,Healthy,879,26.6,74.0,85.2,173.45,1109.55,1552.05,1.2,None,0
29,Pen_F,29,Noiler,Finisher,Early Rainy,Healthy,879,31.3,84.1,106.41,256.16,1215.96,1598.67,1.2,None,0
29,Pen_F,30,Noiler,Finisher,Early Rainy,Healthy,879,31.5,82.2,105.89,252.49,1321.85,1678.81,1.2,None,0
29,Pen_F,31,Noiler,Finisher,Early Rainy,Mild Stress,879,28.8,81.9,52.57,118.77,1374.42,1678.81,1.656,Low appetite,1
29,Pen_F,32,Noiler,Finisher,Early Rainy,Healthy,879,28.3,77.1,106.8,235.82,1481.22,1824.05,1.2,None,0
29,Pen_F,33,Noiler,Finisher,Early Rainy,Healthy,879,28.7,86.5,104.23,228.0,1585.45,1824.05,1.2,None,0
29,Pen_F,34,Noiler,Finisher,Early Rainy,Healthy,879,28.8,91.5,105.48,240.11,1690.93,1832.93,1.2,None,0
29,Pen_F,35,Noiler,Finisher,Early Rainy,Mild Stress,879,27.4,73.0,100.46,208.1,1791.39,1832.93,1.2,None,0
29,Pen_F,36,Noiler,Finisher,Early Rainy,Healthy,879,25.3,81.0,127.36,258.82,1918.75,1920.53,1.2,None,0
29,Pen_F,37,Noiler,Finisher,Early Rainy,Healthy,879,26.6,82.0,131.91,287.17,2050.66,1920.53,1.2,None,0
29,Pen_F,38,Noiler,Finisher,Early Rainy,Healthy,879,30.3,82.6,128.9,305.39,2179.56,2018.21,1.2,None,0
29,Pen_F,39,Noiler,Finisher,Early Rainy,Healthy,879,30.6,75.3,132.27,312.22,2311.83,2048.97,1.2,None,0
29,Pen_F,40,Noiler,Finisher,Early Rainy,Healthy,879,27.4,85.5,127.45,267.83,2439.28,2048.97,1.223,None,0
29,Pen_F,41,Noiler,Finisher,Early Rainy,Healthy,879,30.0,80.0,128.33,302.32,2567.62,2077.07,1.235,None,0
29,Pen_F,42,Noiler,Finisher,Early Rainy,Healthy,879,28.7,78.6,132.38,296.5,2700.0,2077.07,1.319,None,0
30,Pen_G,1,Marshall,Starter,Early Rainy,Healthy,626,31.5,83.8,14.93,41.53,14.93,304.46,1.2,None,0
30,Pen_G,2,Marshall,Starter,Early Rainy,Healthy,626,31.4,76.7,17.16,43.92,32.09,356.92,1.2,None,0
30,Pen_G,3,Marshall,Starter,Early Rainy,Post-Vaccination,626,32.9,86.5,9.68,27.59,41.77,356.92,1.2,None,0
30,Pen_G,4,Marshall,Starter,Early Rainy,Recovering,626,34.3,89.6,6.76,20.0,48.53,356.92,1.875,Mouldy feed,1
30,Pen_G,5,Marshall,Starter,Early Rainy,Healthy,626,32.5,76.9,9.93,32.11,58.47,465.64,1.2,None,0
30,Pen_G,6,Marshall,Starter,Early Rainy,Recovering,626,33.7,78.0,11.32,31.58,69.79,465.64,1.2,None,0
30,Pen_G,7,Marshall,Starter,Early Rainy,Mild Stress,626,35.9,65.2,10.1,24.96,79.89,516.71,1.2,None,0
30,Pen_G,8,Marshall,Starter,Early Rainy,Mild Stress,626,31.4,90.5,30.09,68.32,109.98,544.86,1.2,None,0
30,Pen_G,9,Marshall,Starter,Early Rainy,Healthy,626,34.4,77.8,29.34,77.61,139.32,586.22,1.2,None,0
30,Pen_G,10,Marshall,Starter,Early Rainy,Healthy,626,34.1,61.2,28.15,67.65,167.47,701.66,1.2,None,0
30,Pen_G,11,Marshall,Starter,Early Rainy,Healthy,626,31.9,75.2,34.5,90.62,201.97,703.83,1.2,None,0
30,Pen_G,12,Marshall,Starter,Early Rainy,Healthy,626,35.7,80.4,28.69,73.39,230.66,825.44,1.2,None,0
30,Pen_G,13,Marshall,Starter,Early Rainy,Healthy,626,32.7,73.8,37.28,97.79,267.94,864.42,1.2,None,0
30,Pen_G,14,Marshall,Starter,Early Rainy,Healthy,626,35.3,78.3,28.52,74.18,296.46,939.58,1.2,None,0
30,Pen_G,15,Marshall,Grower,Early Rainy,Healthy,626,35.3,81.5,53.22,143.89,349.68,958.9,1.2,None,0
30,Pen_G,16,Marshall,Grower,Early Rainy,Healthy,626,32.1,78.9,62.55,148.29,412.23,990.69,1.2,None,0
30,Pen_G,17,Marshall,Grower,Early Rainy,Healthy,626,32.8,82.7,57.65,147.23,469.88,1071.48,1.2,None,0
30,Pen_G,18,Marshall,Grower,Early Rainy,Healthy,626,33.9,82.7,60.08,151.83,529.96,1182.91,1.2,None,0
30,Pen_G,19,Marshall,Grower,Early Rainy,Recovering,626,34.4,74.5,23.26,58.58,553.22,1182.91,1.794,Disease symptoms,0
30,Pen_G,20,Marshall,Grower,Early Rainy,Recovering,626,35.6,76.1,30.36,80.49,583.58,1182.91,1.2,High deaths,0
30,Pen_G,21,Marshall,Grower,Early Rainy,Healthy,626,33.3,74.8,69.85,173.51,653.43,1406.75,1.2,None,0
30,Pen_G,22,Marshall,Grower,Early Rainy,Mild Stress,626,33.0,85.2,78.73,190.94,732.16,1406.75,1.2,None,1
30,Pen_G,23,Marshall,Grower,Early Rainy,Healthy,626,33.5,76.9,94.27,233.99,826.43,1448.06,1.2,None,0
30,Pen_G,24,Marshall,Grower,Early Rainy,Mild Stress,626,34.5,81.7,69.51,178.7,895.93,1564.78,1.2,None,0
30,Pen_G,25,Marshall,Grower,Early Rainy,Post-Vaccination,626,33.6,73.8,53.5,136.89,949.43,1564.78,1.2,Vaccination stress,0
30,Pen_G,26,Marshall,Grower,Early Rainy,Mild Stress,626,34.0,84.2,70.1,168.29,1019.53,1611.62,1.2,None,0
30,Pen_G,27,Marshall,Grower,Early Rainy,Healthy,626,35.4,80.8,82.29,223.36,1101.83,1786.17,1.2,None,0
30,Pen_G,28,Marshall,Grower,Early Rainy,Post-Vaccination,626,33.9,73.1,78.87,206.39,1180.7,1786.17,1.2,None,0
30,Pen_G,29,Marshall,Finisher,Early Rainy,Healthy,626,36.0,78.1,104.71,278.3,1285.4,1841.78,1.2,None,1
30,Pen_G,30,Marshall,Finisher,Early Rainy,Recovering,626,34.3,85.4,76.68,191.21,1362.08,1841.78,1.2,None,0
30,Pen_G,31,Marshall,Finisher,Early Rainy,Recovering,626,30.2,78.9,59.63,137.34,1421.7,1841.78,1.861,Disease symptoms,1
30,Pen_G,32,Marshall,Finisher,Early Rainy,Recovering,626,33.0,80.9,52.33,129.93,1474.04,1841.78,1.2,High deaths,0
30,Pen_G,33,Marshall,Finisher,Early Rainy,Recovering,626,34.2,75.7,39.19,98.85,1513.22,1841.78,2.069,Disease symptoms,1
30,Pen_G,34,Marshall,Finisher,Early Rainy,Recovering,626,33.1,80.4,89.49,221.35,1602.71,1875.4,1.2,None,0
30,Pen_G,35,Marshall,Finisher,Early Rainy,Healthy,626,30.1,77.0,116.7,270.72,1719.41,2190.04,1.2,None,0
30,Pen_G,36,Marshall,Finisher,Early Rainy,Healthy,626,34.5,73.8,129.26,332.12,1848.67,2190.04,1.2,None,0
30,Pen_G,37,Marshall,Finisher,Early Rainy,Healthy,626,33.5,77.7,142.15,353.62,1990.82,2190.04,1.2,None,0
30,Pen_G,38,Marshall,Finisher,Early Rainy,Mild Stress,626,33.7,88.6,125.34,313.45,2116.16,2190.04,1.2,Dirty/wet litter,0
30,Pen_G,39,Marshall,Finisher,Early Rainy,Mild Stress,626,31.8,82.2,98.4,238.0,2214.56,2190.04,1.571,Very poor weight gain,1
30,Pen_G,40,Marshall,Finisher,Early Rainy,Post-Vaccination,626,40.3,88.3,92.83,273.42,2307.39,2200.54,1.2,Heat stress,0
30,Pen_G,41,Marshall,Finisher,Early Rainy,Post-Vaccination,626,31.9,84.0,81.16,203.3,2388.54,2200.54,1.2,Vaccination stress,0
30,Pen_G,42,Marshall,Finisher,Early Rainy,Mild Stress,626,35.7,82.0,58.58,160.67,2447.12,2200.54,1.767,Low appetite,0
31,Pen_H,1,Noiler,Starter,Late Rainy,Recovering,387,34.8,91.4,6.52,20.0,6.52,146.82,1.736,Mouldy feed,1
